Sale_ID,Date,Brand,Model,Category,Fuel_Type,Transmission,Price,City,Seller_Type,Kilometers_Driven,Color,Customer_Age,Unused_ID
229,2022-04-24,Hyundai,i20,SUV,Electric,Manual,1073622.0,Delhi,Dealer,59846,Brown,30.0,674063
230,2022-05-05,Toyota,Glanza,Sedan,Diesel,Automatic,550990.0,Hyderabad,Dealer,69436,Blue,41.0,213532
231,2020-05-31,Toyota,Fortuner,Hatchback,Petrol,Manual,906266.0,Chennai,Dealer,24418,Blue,19.0,184072
232,2023-01-11,Volkswagen,Polo,SUV,CNG,Automatic,874544.0,Bangalore,Dealer,39699,Green,52.0,939200
233,2022-09-28,Volkswagen,Vento,Sedan,Diesel,Automatic,1080325.0,Hyderabad,Individual,50057,Blue,56.0,312550
234,2020-07-28,Tata,Safari,SUV,CNG,Manual,1184611.0,Bangalore,Dealer,38003,Grey,38.0,365502
235,2021-01-18,Renault,Duster,MUV,Diesel,Automatic,1072421.0,Ahmedabad,Individual,49996,White,31.0,559242
236,2022-02-17,Renault,Triber,SUV,Petrol,Manual,586169.0,Hyderabad,Dealer,2884,Blue,62.0,540550
237,2021-09-05,Tata,Harrier,Sedan,Diesel,Manual,861257.0,Delhi,Individual,45305,Red,42.0,178003
238,2021-04-17,Skoda,Rapid,Sedan,CNG,Automatic,710194.0,Delhi,Dealer,52805,Grey,40.0,478085
239,2022-02-05,Volkswagen,Tiguan,Hatchback,CNG,Automatic,834366.0,Chennai,Individual,53711,Blue,26.0,919155
240,2021-10-24,Mahindra,Thar,MUV,Diesel,Manual,825527.0,Delhi,Individual,62147,Grey,62.0,876152
241,2021-03-22,Hyundai,Venue,MUV,Diesel,Manual,1046463.0,Pune,Dealer,18615,White,35.0,224146
242,2020-06-14,Honda,Jazz,Hatchback,CNG,Automatic,1401258.0,Ahmedabad,Individual,44219,Grey,18.0,520049
243,2020-06-25,Renault,Duster,Hatchback,Petrol,Automatic,936333.0,Hyderabad,Individual,23312,Black,54.0,581154
244,2020-04-06,Hyundai,Creta,MUV,CNG,Automatic,1153178.0,Kolkata,Dealer,26437,Grey,69.0,628290
245,2021-04-22,Renault,Kiger,MUV,Petrol,Automatic,930441.0,Mumbai,Dealer,0,White,56.0,140427
246,2021-10-12,Volkswagen,Tiguan,MUV,Electric,Automatic,1161796.0,Bangalore,Dealer,16759,Silver,64.0,405028
247,2020-11-21,Mahindra,Scorpio,Hatchback,Petrol,Manual,1123803.0,Bangalore,Individual,47486,Grey,57.0,819425
248,2022-07-27,Volkswagen,Vento,,,Manual,,,Individual,71709,Grey,,561567
249,2020-05-28,Toyota,Etios,MUV,Electric,Manual,1335551.0,Mumbai,Dealer,36350,Grey,61.0,145342
250,2021-07-29,Maruti,Baleno,Hatchback,Electric,Manual,1409050.0,Kolkata,Dealer,77856,Blue,66.0,205246
251,2020-02-23,Skoda,Octavia,SUV,Electric,Automatic,1333289.0,Delhi,Individual,49624,Green,44.0,906268
252,2020-09-14,Tata,Harrier,,,Manual,,,Dealer,32926,Grey,,825409
253,2022-07-12,Volkswagen,Polo,MUV,CNG,Automatic,1068423.0,Kolkata,Individual,0,Blue,29.0,641163
254,2020-09-06,Tata,Harrier,SUV,Diesel,Automatic,1123006.0,Delhi,Individual,42272,Blue,24.0,186049
255,2020-03-09,Tata,Harrier,,,Automatic,,,Dealer,44850,Red,,189489
256,2023-01-28,Volkswagen,Tiguan,Hatchback,CNG,Automatic,1746917.0,Mumbai,Dealer,62720,White,65.0,286709
257,2022-12-29,Kia,Seltos,Sedan,Petrol,Manual,1203024.0,Mumbai,Individual,12345,White,61.0,947433
258,2020-03-02,Skoda,Kushaq,Hatchback,Petrol,Automatic,845895.0,Delhi,Individual,49314,Red,34.0,384969
259,2021-06-15,Honda,WR-V,Sedan,Petrol,Manual,1079878.0,Kolkata,Dealer,40615,White,25.0,693380
260,2020-02-18,Skoda,Kushaq,Sedan,Electric,Manual,1464481.0,Kolkata,Individual,29932,Brown,28.0,908221
261,2022-01-01,Mahindra,Scorpio,MUV,Diesel,Automatic,1062042.0,Delhi,Dealer,23529,Red,52.0,807726
262,2021-06-22,Renault,Triber,Hatchback,Electric,Automatic,933346.0,Delhi,Dealer,27731,Red,37.0,378702
263,2021-11-07,Hyundai,Creta,Sedan,Diesel,Automatic,1396485.0,Mumbai,Individual,50369,Brown,21.0,252205
264,2022-07-01,Renault,Duster,Hatchback,Electric,Automatic,988185.0,Hyderabad,Dealer,50820,Silver,50.0,897930
265,2023-01-29,Mahindra,Scorpio,SUV,Electric,Manual,1332107.0,Ahmedabad,Individual,37793,Silver,56.0,974641
266,2022-07-26,Volkswagen,Vento,MUV,CNG,Automatic,472624.0,Mumbai,Dealer,43902,Grey,64.0,756005
267,2020-01-05,Skoda,Octavia,MUV,CNG,Manual,829085.0,Ahmedabad,Dealer,15044,Black,38.0,602832
268,2021-11-30,Mahindra,Bolero,MUV,Diesel,Manual,756771.0,Hyderabad,Dealer,53003,White,51.0,896527
269,2022-07-05,Kia,Sonet,Sedan,Electric,Automatic,1131112.0,Hyderabad,Individual,52380,Red,35.0,671095
270,2020-09-11,Honda,Jazz,SUV,Electric,Automatic,959195.0,Delhi,Dealer,37505,White,19.0,199724
271,2021-07-10,Kia,Sonet,Hatchback,Electric,Automatic,876437.0,Ahmedabad,Individual,17176,White,37.0,789762
272,2023-02-07,Renault,Triber,MUV,Diesel,Manual,953917.0,Mumbai,Individual,11266,Red,20.0,884484
273,2021-04-25,Toyota,Innova,SUV,Electric,Automatic,751597.0,Mumbai,Dealer,74756,Red,59.0,727900
274,2021-07-19,Mahindra,Thar,Sedan,CNG,Automatic,1272723.0,Pune,Individual,23189,Black,58.0,792338
275,2020-02-23,Renault,Kiger,MUV,Diesel,Manual,1068001.0,Ahmedabad,Individual,52600,White,50.0,851749
276,2021-01-14,Tata,Nexon,,,Manual,,,Individual,31176,White,,787564
277,2022-01-23,Kia,Carnival,Sedan,Electric,Automatic,987109.0,Bangalore,Individual,33176,Grey,67.0,961347
278,2020-01-04,Kia,Carnival,Hatchback,Diesel,Manual,689491.0,Delhi,Individual,32427,Grey,65.0,452912
279,2020-05-10,Toyota,Innova,MUV,Electric,Automatic,1241418.0,Ahmedabad,Dealer,0,Blue,19.0,118858
280,2021-12-16,Kia,Sonet,MUV,CNG,Manual,1199572.0,Hyderabad,Individual,48970,White,43.0,650731
281,2022-09-30,Honda,Jazz,Hatchback,CNG,Manual,1036782.0,Kolkata,Dealer,0,Brown,44.0,524787
282,2020-09-07,Volkswagen,Vento,,,Automatic,,,Dealer,12429,Red,,889484
283,2023-01-06,Renault,Duster,MUV,Petrol,Manual,1234760.0,Pune,Dealer,38206,White,31.0,688569
284,2020-02-01,Renault,Triber,Sedan,Diesel,Automatic,707730.0,Hyderabad,Individual,6334,Red,31.0,792684
285,2022-09-14,Renault,Kwid,MUV,CNG,Manual,1191924.0,Hyderabad,Individual,15187,Green,69.0,538280
286,2023-03-28,Mahindra,Thar,Sedan,Petrol,Manual,981107.0,Hyderabad,Dealer,8064,Red,46.0,442651
287,2022-07-22,Skoda,Octavia,SUV,Petrol,Manual,1622572.0,Ahmedabad,Dealer,46853,White,53.0,659381
288,2022-01-29,Mahindra,Scorpio,Hatchback,Petrol,Automatic,1343986.0,Ahmedabad,Individual,27819,White,50.0,768361
289,2020-11-24,Kia,Seltos,Sedan,Diesel,Automatic,1017865.0,Delhi,Individual,73798,Silver,18.0,570772
290,2021-03-18,Tata,Tiago,SUV,Electric,Automatic,873171.0,Chennai,Dealer,32775,Black,51.0,689344
291,2023-02-22,Kia,Carnival,SUV,Diesel,Automatic,1843197.0,Ahmedabad,Individual,44376,Silver,21.0,883054
292,2021-11-24,Toyota,Fortuner,Sedan,Electric,Automatic,1134988.0,Mumbai,Individual,30670,Silver,40.0,106067
293,2020-02-14,Toyota,Glanza,MUV,Diesel,Manual,992533.0,Delhi,Individual,54713,Green,26.0,466325
294,2021-08-13,Honda,Jazz,MUV,Petrol,Manual,1423226.0,Delhi,Individual,36561,Black,22.0,832179
295,2021-04-04,Toyota,Fortuner,MUV,Petrol,Automatic,832002.0,Bangalore,Individual,36443,Silver,35.0,791895
296,2020-10-07,Kia,Seltos,Sedan,Electric,Manual,1370324.0,Delhi,Dealer,54709,Brown,62.0,822410
297,2022-12-26,Toyota,Glanza,Hatchback,Petrol,Automatic,898490.0,Mumbai,Individual,71929,Silver,68.0,878809
298,2021-01-02,Kia,Carnival,,,Automatic,,,Individual,40654,Black,,965007
299,2020-09-12,Kia,Seltos,MUV,Diesel,Manual,1033061.0,Chennai,Dealer,53190,Red,41.0,845196
300,2021-10-14,Honda,Jazz,Hatchback,Diesel,Manual,884922.0,Pune,Individual,60511,White,25.0,584240
301,2021-02-18,Hyundai,Venue,MUV,CNG,Automatic,980366.0,Delhi,Dealer,42013,White,34.0,955994
302,2020-05-30,Skoda,Kushaq,SUV,CNG,Manual,1037465.0,Mumbai,Individual,44187,Grey,37.0,637724
303,2020-02-18,Hyundai,Verna,MUV,Electric,Manual,1117178.0,Mumbai,Dealer,28845,Green,63.0,106137
304,2021-07-18,Volkswagen,Tiguan,MUV,Electric,Automatic,1025047.0,Pune,Individual,72546,Grey,52.0,556626
305,2021-10-29,Volkswagen,Vento,SUV,CNG,Manual,418770.0,Bangalore,Dealer,71480,Grey,48.0,968076
306,2020-06-23,Mahindra,XUV300,SUV,Diesel,Manual,983723.0,Bangalore,Dealer,38848,Green,34.0,347651
307,2020-08-24,Mahindra,Bolero,Hatchback,Electric,Automatic,823162.0,Hyderabad,Dealer,41421,Grey,65.0,278630
308,2021-08-25,Skoda,Kushaq,Sedan,Petrol,Automatic,683621.0,Kolkata,Dealer,91072,Grey,33.0,668893
309,2021-12-26,Maruti,Dzire,Sedan,Diesel,Automatic,1055638.0,Ahmedabad,Individual,48762,White,62.0,600979
310,2022-04-15,Hyundai,Venue,Sedan,Petrol,Automatic,1019177.0,Chennai,Individual,31816,Black,38.0,132898
311,2021-07-17,Honda,Amaze,Hatchback,CNG,Manual,1340635.0,Chennai,Individual,24399,Blue,38.0,392825
312,2020-03-23,Kia,Seltos,Hatchback,Petrol,Manual,972398.0,Kolkata,Individual,21706,Black,33.0,211571
313,2020-05-17,Kia,Carens,Sedan,Electric,Automatic,793995.0,Delhi,Dealer,56493,White,23.0,895109
314,2021-04-14,Maruti,Swift,Hatchback,Electric,Automatic,1303574.0,Ahmedabad,Dealer,68538,Grey,63.0,369055
315,2022-05-28,Skoda,Superb,Sedan,Electric,Automatic,753787.0,Ahmedabad,Individual,29298,Blue,51.0,381803
316,2021-10-19,Tata,Tiago,Hatchback,Petrol,Manual,975791.0,Mumbai,Individual,26269,Brown,44.0,748547
317,2020-03-21,Skoda,Octavia,SUV,Diesel,Manual,1336283.0,Ahmedabad,Dealer,48318,Blue,22.0,385388
318,2020-02-11,Kia,Carens,Sedan,Petrol,Automatic,948031.0,Bangalore,Individual,53981,Brown,39.0,113194
319,2022-04-01,Maruti,Dzire,Hatchback,Electric,Manual,798026.0,Pune,Individual,73993,Silver,50.0,609981
320,2020-03-24,Hyundai,Verna,Hatchback,CNG,Automatic,878740.0,Chennai,Individual,60213,Red,39.0,103023
321,2021-08-13,Renault,Kiger,Hatchback,Diesel,Automatic,1028275.0,Chennai,Individual,47756,Brown,62.0,454130
322,2020-03-10,Mahindra,Thar,Hatchback,CNG,Manual,695915.0,Bangalore,Individual,27606,Blue,35.0,178332
323,2022-05-12,Volkswagen,Tiguan,Sedan,Electric,Automatic,939461.0,Kolkata,Dealer,62451,White,61.0,124913
324,2020-01-24,Renault,Duster,Sedan,Electric,Automatic,787344.0,Ahmedabad,Dealer,55154,Silver,54.0,254540
325,2020-04-25,Renault,Duster,,,Manual,,,Individual,48937,White,,895844
326,2022-03-06,Renault,Triber,Sedan,Diesel,Manual,853431.0,Mumbai,Individual,54532,Silver,47.0,562180
327,2021-05-27,Mahindra,XUV300,Hatchback,CNG,Automatic,1109984.0,Mumbai,Individual,46150,White,47.0,240041
328,2020-02-01,Mahindra,XUV300,SUV,Diesel,Automatic,454438.0,Hyderabad,Individual,64713,Black,46.0,896407
329,2020-10-03,Renault,Triber,SUV,Diesel,Automatic,826151.0,Bangalore,Individual,26235,Blue,26.0,302309
330,2020-06-11,Volkswagen,Tiguan,MUV,Electric,Manual,1326802.0,Chennai,Dealer,41183,White,63.0,593909
331,2022-03-03,Hyundai,i20,Hatchback,Petrol,Automatic,1250161.0,Mumbai,Individual,74210,Red,61.0,490793
332,2023-02-12,Tata,Tiago,Hatchback,Petrol,Manual,1254848.0,Ahmedabad,Individual,0,Brown,56.0,817866
333,2022-11-24,Maruti,Alto,Hatchback,Electric,Manual,1106887.0,Mumbai,Dealer,17709,Green,24.0,644038
334,2021-04-16,Hyundai,Venue,MUV,Diesel,Manual,993186.0,Pune,Individual,13858,White,66.0,376300
335,2022-11-22,Toyota,Glanza,MUV,Electric,Manual,1021738.0,Kolkata,Dealer,38566,White,68.0,513908
336,2022-04-15,Honda,Jazz,MUV,CNG,Automatic,1627619.0,Chennai,Individual,60366,Black,58.0,980691
337,2022-11-11,Kia,Seltos,MUV,CNG,Automatic,931516.0,Mumbai,Dealer,39649,Grey,52.0,834828
338,2022-12-24,Mahindra,Bolero,Hatchback,Diesel,Manual,888581.0,Ahmedabad,Individual,15513,Silver,64.0,421387
339,2022-02-06,Honda,Jazz,Sedan,Petrol,Automatic,1011747.0,Chennai,Individual,61643,White,58.0,150221
340,2020-01-07,Mahindra,Scorpio,Hatchback,CNG,Manual,1111837.0,Bangalore,Individual,50459,Red,25.0,219940
341,2020-11-13,Honda,Jazz,MUV,Petrol,Automatic,782966.0,Chennai,Dealer,59897,Blue,47.0,927037
342,2023-02-25,Honda,Jazz,Sedan,CNG,Manual,1496616.0,Mumbai,Dealer,39921,Green,70.0,303136
343,2023-04-14,Mahindra,XUV300,Sedan,Petrol,Manual,1718114.0,Kolkata,Dealer,38891,Blue,37.0,872761
344,2021-08-24,Toyota,Etios,Sedan,Electric,Automatic,970640.0,Pune,Individual,32532,Blue,24.0,454130
345,2020-02-13,Kia,Carnival,SUV,Diesel,Manual,1108124.0,Kolkata,Dealer,38309,Blue,59.0,181480
346,2020-01-17,Skoda,Superb,Sedan,Electric,Manual,1154253.0,Pune,Individual,49121,White,54.0,354561
347,2020-02-01,Maruti,Baleno,Hatchback,Electric,Manual,463264.0,Delhi,Individual,30092,Black,59.0,457511
348,2020-01-21,Renault,Duster,Hatchback,Petrol,Automatic,1273866.0,Pune,Individual,50267,Green,65.0,729236
349,2022-04-26,Renault,Triber,SUV,Electric,Automatic,1726092.0,Kolkata,Dealer,47326,Silver,64.0,301140
350,2022-12-14,Maruti,Dzire,Sedan,Diesel,Automatic,594419.0,Mumbai,Individual,17436,Green,47.0,394921
351,2021-07-18,Volkswagen,Taigun,MUV,CNG,Automatic,850073.0,Chennai,Individual,61786,Silver,64.0,173328
352,2020-08-24,Maruti,Dzire,Sedan,Diesel,Automatic,622165.0,Delhi,Individual,0,Blue,47.0,200201
353,2021-12-19,Volkswagen,Polo,Sedan,Petrol,Manual,1143383.0,Kolkata,Individual,66678,Green,60.0,605745
354,2021-10-05,Kia,Seltos,,,Automatic,,,Individual,48110,White,,248206
355,2020-10-16,Toyota,Fortuner,SUV,CNG,Manual,1357684.0,Delhi,Individual,43435,Blue,50.0,502729
356,2021-09-24,Mahindra,XUV300,Hatchback,Electric,Automatic,1100487.0,Kolkata,Individual,46700,Black,46.0,880417
357,2021-11-10,Hyundai,Verna,MUV,Diesel,Automatic,1376612.0,Delhi,Dealer,43744,Red,32.0,731506
358,2021-09-03,Toyota,Glanza,Hatchback,Petrol,Manual,814938.0,Mumbai,Individual,47652,Red,19.0,271833
359,2020-06-28,Tata,Harrier,SUV,Diesel,Manual,1170387.0,Ahmedabad,Dealer,48669,Silver,65.0,202815
360,2022-04-26,Tata,Safari,MUV,Electric,Automatic,857485.0,Mumbai,Dealer,25141,Blue,58.0,873075
361,2021-04-03,Tata,Safari,Hatchback,Electric,Automatic,1294780.0,Kolkata,Individual,23758,Blue,32.0,106365
362,2021-04-29,Renault,Triber,,,Automatic,,,Dealer,78536,Black,,895449
363,2020-06-29,Renault,Kwid,MUV,Petrol,Manual,718224.0,Ahmedabad,Individual,48820,Brown,31.0,980029
364,2021-08-09,Tata,Harrier,Sedan,CNG,Manual,923709.0,Delhi,Individual,19438,Brown,58.0,277299
365,2022-06-11,Honda,Jazz,MUV,CNG,Manual,1850571.0,Ahmedabad,Dealer,32739,Brown,65.0,554864
366,2022-06-27,Tata,Nexon,Hatchback,Diesel,Automatic,1354431.0,Kolkata,Dealer,40071,Red,44.0,286820
367,2022-08-09,Hyundai,Venue,Hatchback,Electric,Automatic,1229054.0,Hyderabad,Dealer,66995,Red,28.0,366941
368,2022-11-17,Mahindra,XUV300,Hatchback,Diesel,Automatic,981934.0,Pune,Individual,7951,Green,65.0,185272
369,2023-04-08,Volkswagen,Taigun,,,Manual,,,Individual,49713,Silver,,465300
370,2020-06-03,Skoda,Superb,Hatchback,Diesel,Automatic,1266939.0,Ahmedabad,Dealer,56837,Blue,46.0,715274
371,2021-11-29,Skoda,Rapid,Sedan,Electric,Automatic,876310.0,Pune,Dealer,64430,Green,46.0,258861
372,2021-04-21,Maruti,Alto,MUV,CNG,Automatic,1125177.0,Hyderabad,Dealer,29387,Black,26.0,719721
373,2020-05-29,Toyota,Fortuner,MUV,Electric,Manual,1534338.0,Delhi,Individual,34432,Red,60.0,135608
374,2022-08-17,Skoda,Octavia,Hatchback,Electric,Manual,1328689.0,Chennai,Dealer,54122,Brown,29.0,181550
375,2022-10-14,Mahindra,Bolero,,,Automatic,,,Dealer,14348,Red,,168232
376,2022-07-26,Toyota,Innova,Sedan,Diesel,Automatic,836035.0,Chennai,Individual,58209,Red,52.0,844205
377,2020-09-09,Mahindra,Bolero,Hatchback,Diesel,Manual,646983.0,Chennai,Dealer,75435,White,46.0,760832
378,2022-03-21,Kia,Carens,MUV,Petrol,Manual,1319482.0,Mumbai,Individual,33657,White,25.0,683078
379,2023-01-05,Skoda,Superb,Sedan,Diesel,Manual,1162323.0,Mumbai,Dealer,32901,Black,38.0,747289
380,2020-09-26,Renault,Triber,SUV,Electric,Manual,814175.0,Ahmedabad,Dealer,22007,Brown,58.0,200150
381,2021-04-15,Maruti,Dzire,Sedan,Electric,Automatic,1083929.0,Ahmedabad,Individual,80691,Brown,47.0,761394
382,2021-12-02,Volkswagen,Polo,Sedan,Petrol,Manual,1222762.0,Kolkata,Individual,46137,Black,24.0,131636
383,2020-10-23,Skoda,Rapid,Sedan,CNG,Manual,622240.0,Mumbai,Dealer,44831,Black,35.0,753626
384,2022-06-24,Tata,Nexon,,,Automatic,,,Individual,30012,White,,657291
385,2021-06-20,Hyundai,Venue,SUV,Petrol,Automatic,879471.0,Hyderabad,Individual,21562,White,41.0,671554
386,2022-12-04,Volkswagen,Taigun,Hatchback,CNG,Manual,1265698.0,Mumbai,Individual,53038,Black,22.0,566744
387,2023-01-20,Honda,City,SUV,CNG,Automatic,708443.0,Bangalore,Dealer,22049,Silver,27.0,998025
388,2023-01-19,Mahindra,Bolero,Hatchback,Diesel,Manual,1019497.0,Mumbai,Dealer,53735,Silver,59.0,600761
389,2022-06-09,Hyundai,Verna,Hatchback,CNG,Manual,1481636.0,Hyderabad,Individual,36481,Green,49.0,749788
390,2020-09-08,Volkswagen,Vento,MUV,CNG,Automatic,981636.0,Pune,Individual,38223,Grey,54.0,899514
391,2020-05-29,Renault,Triber,Hatchback,Petrol,Manual,729732.0,Pune,Dealer,57541,Grey,36.0,957757
392,2022-02-06,Skoda,Superb,Sedan,Electric,Automatic,1279104.0,Mumbai,Dealer,20963,White,61.0,165673
393,2021-08-21,Hyundai,Venue,SUV,Diesel,Automatic,839137.0,Kolkata,Dealer,56015,Blue,20.0,340093
394,2021-06-01,Maruti,Baleno,SUV,Electric,Manual,1305740.0,Chennai,Dealer,13867,White,21.0,908709
395,2022-04-16,Toyota,Etios,Sedan,CNG,Automatic,710904.0,Hyderabad,Dealer,38475,White,44.0,228191
396,2022-02-01,Toyota,Etios,MUV,CNG,Manual,1341051.0,Chennai,Individual,54018,Black,31.0,311163
397,2020-10-10,Toyota,Innova,Hatchback,CNG,Automatic,1057529.0,Hyderabad,Individual,29428,Silver,36.0,296516
398,2021-03-03,Maruti,Swift,SUV,Petrol,Manual,1250822.0,Chennai,Individual,12188,Brown,54.0,858178
399,2020-12-14,Hyundai,Venue,MUV,Petrol,Automatic,941522.0,Pune,Individual,53296,Blue,60.0,165815
400,2021-11-07,Skoda,Kushaq,MUV,CNG,Automatic,1096026.0,Ahmedabad,Individual,31404,Grey,47.0,597485
401,2020-10-07,Volkswagen,Taigun,Hatchback,Electric,Manual,1127662.0,Pune,Dealer,73395,Black,27.0,736628
402,2020-03-18,Honda,WR-V,MUV,Diesel,Automatic,271281.0,Mumbai,Individual,0,Grey,35.0,955914
403,2021-07-03,Tata,Safari,MUV,Diesel,Manual,694916.0,Chennai,Dealer,32787,Brown,70.0,896182
404,2022-11-18,Skoda,Rapid,MUV,Electric,Automatic,1191330.0,Pune,Dealer,66317,Silver,19.0,444315
405,2023-02-10,Tata,Tiago,MUV,CNG,Manual,1035958.0,Ahmedabad,Dealer,44329,Silver,25.0,122658
406,2022-08-14,Maruti,Alto,SUV,Diesel,Automatic,786533.0,Hyderabad,Individual,20391,White,41.0,464087
407,2020-08-26,Maruti,Swift,SUV,Diesel,Manual,968376.0,Pune,Dealer,36575,Green,28.0,608485
408,2020-08-24,Skoda,Kushaq,Sedan,Electric,Automatic,1475143.0,Chennai,Dealer,35960,Grey,68.0,958228
409,2020-11-17,Honda,Jazz,Sedan,Petrol,Manual,738931.0,Kolkata,Individual,28014,White,39.0,718474
410,2020-09-10,Toyota,Innova,MUV,CNG,Manual,694511.0,Pune,Dealer,51321,White,44.0,638965
411,2023-02-18,Tata,Harrier,SUV,CNG,Manual,1377078.0,Chennai,Individual,47692,Blue,51.0,979875
412,2020-04-15,Honda,City,MUV,CNG,Automatic,532936.0,Chennai,Individual,61271,Silver,51.0,692628
413,2023-01-09,Maruti,Swift,SUV,Diesel,Manual,1455657.0,Pune,Individual,20075,Red,52.0,585710
414,2022-11-07,Honda,WR-V,Hatchback,Electric,Automatic,1028053.0,Kolkata,Dealer,27914,Brown,41.0,398778
415,2022-12-17,Renault,Triber,Sedan,Petrol,Manual,836931.0,Delhi,Individual,42533,Silver,42.0,404020
416,2022-02-09,Tata,Harrier,SUV,Diesel,Automatic,969800.0,Bangalore,Dealer,26214,Red,41.0,814794
417,2021-07-07,Skoda,Octavia,Hatchback,CNG,Manual,986435.0,Ahmedabad,Dealer,53121,Silver,30.0,878058
418,2023-02-16,Kia,Sonet,SUV,Diesel,Manual,1393211.0,Bangalore,Dealer,16006,White,59.0,232315
419,2023-03-07,Honda,Jazz,Sedan,Electric,Automatic,1171491.0,Delhi,Dealer,39463,Brown,36.0,580944
420,2023-03-17,Hyundai,Creta,MUV,Diesel,Automatic,1013606.0,Chennai,Dealer,25124,Grey,67.0,302343
421,2021-10-20,Volkswagen,Taigun,MUV,CNG,Automatic,1484981.0,Hyderabad,Individual,51379,Black,55.0,205517
422,2020-04-29,Maruti,Alto,MUV,Diesel,Automatic,901400.0,Ahmedabad,Dealer,63347,Silver,33.0,230924
423,2020-02-08,Honda,WR-V,Sedan,Diesel,Automatic,949339.0,Pune,Individual,56235,Grey,18.0,348769
424,2023-01-07,Maruti,Baleno,Sedan,CNG,Manual,1531613.0,Chennai,Dealer,51064,Red,66.0,635741
425,2022-12-19,Toyota,Fortuner,Sedan,Petrol,Automatic,1251730.0,Hyderabad,Dealer,30448,Blue,29.0,231665
426,2022-09-21,Honda,WR-V,Sedan,CNG,Automatic,768734.0,Ahmedabad,Individual,13290,Grey,38.0,661996
427,2021-12-04,Hyundai,Creta,SUV,Diesel,Automatic,820500.0,Chennai,Individual,38104,White,53.0,958388
428,2021-05-25,Tata,Nexon,Hatchback,Diesel,Automatic,1025044.0,Kolkata,Individual,28874,Silver,27.0,751872
429,2022-04-09,Hyundai,Verna,Sedan,Electric,Manual,1304555.0,Kolkata,Individual,23724,Blue,31.0,341973
430,2023-02-28,Toyota,Etios,MUV,Petrol,Automatic,1139861.0,Chennai,Dealer,39607,Grey,24.0,955175
431,2021-07-07,Kia,Carens,SUV,CNG,Automatic,1239261.0,Hyderabad,Dealer,39639,White,37.0,972963
432,2021-06-25,Hyundai,Verna,MUV,Diesel,Automatic,1447760.0,Hyderabad,Dealer,43491,Grey,69.0,547992
433,2022-09-29,Volkswagen,Taigun,MUV,Electric,Automatic,1183465.0,Delhi,Dealer,29001,Red,68.0,904356
434,2023-01-16,Toyota,Innova,Sedan,Diesel,Manual,1201171.0,Pune,Individual,1790,Grey,44.0,206353
435,2021-07-03,Toyota,Fortuner,Hatchback,Petrol,Automatic,648199.0,Hyderabad,Individual,70937,Red,50.0,194425
436,2020-03-18,Skoda,Rapid,Hatchback,Diesel,Manual,804493.0,Chennai,Individual,37963,Blue,29.0,616051
437,2022-01-25,Tata,Nexon,MUV,Diesel,Manual,664944.0,Chennai,Individual,35464,Green,18.0,897069
438,2020-06-01,Tata,Safari,SUV,Petrol,Manual,998387.0,Ahmedabad,Individual,61617,Grey,60.0,879593
439,2020-08-01,Skoda,Rapid,Hatchback,Diesel,Manual,1162276.0,Hyderabad,Individual,36376,Grey,56.0,519907
440,2022-04-05,Kia,Sonet,Hatchback,Petrol,Manual,982476.0,Mumbai,Individual,32609,Brown,57.0,542998
441,2023-04-10,Volkswagen,Polo,Hatchback,Electric,Manual,961381.0,Delhi,Individual,49904,Green,25.0,818773
442,2023-02-11,Maruti,Swift,MUV,CNG,Automatic,574932.0,Bangalore,Dealer,57587,Blue,30.0,769423
443,2022-04-08,Renault,Kwid,Hatchback,Petrol,Manual,1047820.0,Delhi,Dealer,9310,Brown,38.0,949750
444,2022-06-06,Skoda,Superb,MUV,CNG,Automatic,833967.0,Hyderabad,Individual,32502,Black,51.0,173111
445,2022-06-22,Renault,Kiger,Hatchback,Electric,Automatic,612894.0,Bangalore,Individual,63179,Green,31.0,930378
446,2023-03-23,Maruti,Alto,SUV,Petrol,Manual,536810.0,Delhi,Dealer,35016,Black,43.0,149356
447,2021-08-17,Kia,Carnival,SUV,Diesel,Automatic,1053593.0,Delhi,Dealer,0,Black,68.0,137069
448,2022-11-30,Volkswagen,Polo,Hatchback,Electric,Automatic,901053.0,Mumbai,Dealer,75898,Red,62.0,257163
449,2021-04-08,Renault,Kiger,Sedan,Electric,Automatic,813192.0,Chennai,Individual,36631,Black,46.0,925163
450,2022-04-10,Honda,WR-V,Sedan,Electric,Manual,931073.0,Delhi,Individual,14454,Black,38.0,907211
451,2020-11-27,Mahindra,XUV300,,,Automatic,,,Dealer,29521,Grey,,444587
452,2020-12-27,Hyundai,Verna,Hatchback,Electric,Automatic,1202872.0,Kolkata,Dealer,34050,Black,30.0,163722
453,2021-09-07,Honda,WR-V,MUV,Petrol,Manual,775060.0,Chennai,Dealer,92148,Green,25.0,390619
454,2021-09-04,Skoda,Octavia,Hatchback,Diesel,Automatic,879961.0,Chennai,Individual,35759,White,33.0,817270
455,2021-10-31,Maruti,Dzire,MUV,CNG,Automatic,775824.0,Pune,Dealer,34704,Black,36.0,735086
456,2021-06-30,Honda,Amaze,SUV,CNG,Automatic,1655957.0,Mumbai,Individual,98288,Brown,41.0,726442
457,2021-12-17,Tata,Tiago,MUV,CNG,Automatic,1067819.0,Mumbai,Individual,53608,Grey,30.0,792066
458,2021-12-27,Skoda,Octavia,SUV,Electric,Automatic,539732.0,Mumbai,Dealer,29417,Green,61.0,691382
