SaleID,SaleDate,Brand,Model,Variant,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL101875,2022-09-13,Maruti Suzuki,Celerio,Celerio SX Diesel Automatic,788000,999,Diesel,Automatic,Male,Ahmedabad,5.0
SAL102708,2024-10-21,Renault,Kwid,Kwid EX Diesel Automatic,316000,800,Diesel,Automatic,Male,Pune,1.0
SAL100658,2020-08-12,MG,Astor,Astor SX Diesel Manual,2615000,2500,Diesel,Manual,Female,Pune,1.0
SAL101112,2025-07-21,MG,Hector,Hector XZ Diesel Manual,1560000,1197,Diesel,Manual,Male,Bengaluru,3.0
SAL101926,2021-02-13,Maruti Suzuki,Dzire,Dzire XM Petrol AMT,829000,2200,Petrol,AMT,Female,Bengaluru,4.0
SAL103081,2023-03-29,MG,Hector,Hector XZ+ Diesel Manual,3207000,999,Diesel,Manual,Male,Hyderabad,3.0
SAL102775,2021-04-10,MG,Astor,Astor XZ+ Diesel Manual,2082000,1197,Diesel,Manual,Male,Mumbai,4.0
SAL101949,2022-08-26,Skoda,Rapid,Rapid SX Diesel Automatic,1755000,2200,Diesel,Automatic,Male,Lucknow,2.0
SAL103918,2025-01-31,Tata,Altroz,Altroz XZ+ Diesel Automatic,1240000,1198,Diesel,Automatic,Male,Lucknow,3.0
SAL101021,2023-04-03,MG,ZS EV,ZS EV LXI Petrol Automatic,1743000,1197,Petrol,Automatic,Male,Ahmedabad,1.0
SAL100444,2020-06-14,MG,Astor,Astor SX Diesel Manual,3032000,1198,Diesel,Manual,Female,Chennai,1.0
SAL101534,2020-07-27,Renault,Duster,Duster EX Petrol Manual,672000,1998,Petrol,Manual,Male,Ahmedabad,5.0
SAL100248,2020-03-05,Mahindra,Bolero,Bolero SX Diesel Manual,2435000,1198,Diesel,Manual,Male,Hyderabad,1.0
SAL100411,2025-08-25,Honda,Amaze,Amaze ZXI Electric Automatic,1745000,2500,Electric,Automatic,Male,Pune,6.0
SAL103340,2022-03-30,Renault,Duster,Duster XZ Petrol Manual,1100000,2200,Petrol,Manual,Female,Lucknow,5.0
SAL101161,2025-04-11,Honda,Jazz,Jazz SX Electric Automatic,842000,1497,Electric,Automatic,Male,Bengaluru,3.0
SAL103695,2025-07-09,Mahindra,Thar,Thar XM Petrol Manual,754000,2200,Petrol,Manual,Male,Kolkata,3.0
SAL101598,2022-11-06,Mahindra,XUV300,XUV300 ZXI+ Hybrid Automatic,854000,1998,Hybrid,Automatic,Male,Jaipur,2.0
SAL102354,2021-08-04,Maruti Suzuki,Alto,Alto XZ+ Petrol Automatic,952000,2500,Petrol,Automatic,Male,Mumbai,2.0
SAL100281,2024-12-03,Maruti Suzuki,Dzire,Dzire VXI Petrol Automatic,604000,999,Petrol,Automatic,Female,Chennai,2.0
SAL103791,2023-08-25,Tata,Tiago,Tiago SX(O) Petrol AMT,394000,999,Petrol,AMT,Male,Kolkata,3.0
SAL103048,2022-04-17,maruti suzuki ,Gloster,Gloster EX Petrol Manual,1994000,1998,Petrol,Manual,Male,Delhi,3.0
SAL100448,2020-01-28,Toyota,Glanza,Glanza XM CNG Manual,1754000,2500,CNG,Manual,Female,Ahmedabad,2.0
SAL100497,2023-11-09,Maruti Suzuki,Alto,Alto ZXI Petrol Automatic,370000,1497,Petrol,Automatic,Male,Mumbai,6.0
SAL102774,2022-07-22,Kia,Seltos,Seltos XM Petrol Manual,1729000,1998,Petrol,Manual,Female,Delhi,3.0
SAL102701,2021-10-23,Skoda,Kushaq,Kushaq SX(O) Petrol Automatic,2947000,2200,Petrol,Automatic,Female,Bengaluru,5.0
SAL103006,2020-11-22,MG,ZS EV,ZS EV XZ+ Petrol Manual,3265000,2500,Petrol,Manual,Female,Chennai,6.0
SAL101996,2024-04-10,Hyundai,Creta,Creta ZXI+ CNG Automatic,1548000,800,CNG,Automatic,Male,Ahmedabad,1.0
SAL100077,2020-01-11,Hyundai,i10,i10 ZXI Petrol Manual,489000,1998,Petrol,Manual,Male,Lucknow,4.0
SAL102352,2025-03-23,Mahindra,Thar,Thar VXI CNG Automatic,1803000,2500,CNG,Automatic,Male,Ahmedabad,5.0
SAL103503,2023-12-25,Tata,Altroz,Altroz XZ+ Hybrid Automatic,342000,999,Hybrid,Automatic,Male,Bengaluru,3.0
SAL100044,2025-03-19,Mahindra,Thar,Thar SX Petrol Manual,1166000,2200,Petrol,Manual,Male,Chennai,5.0
SAL101942,2024-09-30,Honda,Amaze,Amaze XZ+ Petrol Manual,1563000,1497,Petrol,Manual,Male,Mumbai,2.0
SAL101618,2023-01-07,Maruti Suzuki,Baleno,Baleno SX Hybrid Manual,802000,800,Hybrid,Manual,Male,Delhi,5.0
SAL100649,2022-03-06,MG,ZS EV,ZS EV XM Petrol Manual,2246000,1498,Petrol,Manual,Female,Chennai,3.0
SAL100534,2022-10-05,Kia,EV6,EV6 XZ Petrol Manual,2107000,1198,Petrol,Manual,Male,Hyderabad,3.0
SAL100738,2023-02-28,Renault,Triber,Triber SX Petrol Automatic,695000,1198,Petrol,Automatic,Male,Pune,2.0
SAL103974,2020-02-23,Toyota,Innova,Innova XM CNG Manual,1460000,800,CNG,Manual,Male,Lucknow,6.0
SAL101828,2025-08-08,Toyota,Innova,Innova ZXI Diesel Automatic,2936000,1497,Diesel,Automatic,Female,Lucknow,6.0
SAL101832,2024-09-23,Renault,Kiger,Kiger XZ+ Petrol Manual,824000,1497,Petrol,Manual,Female,Hyderabad,4.0
SAL100741,2021-04-25,Tata,Nano,Nano XZ+ Electric Manual,722000,800,Electric,Manual,Female,Hyderabad,4.0
SAL101695,2021-05-23,Skoda,Octavia,Octavia SX Petrol Manual,950000,800,Petrol,Manual,Male,Pune,4.0
SAL101091,2024-10-18,Honda,WR-V,WR-V XM Petrol Manual,1415000,1498,Petrol,Manual,Male,Kolkata,1.0
SAL101377,2025-05-02,Kia,Sonet,Sonet XZ Petrol AMT,1675000,2500,Petrol,AMT,Male,Lucknow,2.0
SAL102831,2022-11-23,Toyota,Fortuner,Fortuner ZXI+ Petrol Automatic,2555000,1998,Petrol,Automatic,Male,Lucknow,4.0
SAL103022,2023-08-23,Mahindra,XUV300,XUV300 ZXI+ Petrol Manual,1934000,1498,Petrol,Manual,Male,Mumbai,6.0
SAL102630,2024-03-30,Skoda,Kushaq,Kushaq ZXI Diesel Manual,2192000,2500,Diesel,Manual,Female,Jaipur,3.0
SAL101757,2023-02-19,Tata,Tiago,Tiago SX Petrol Manual,983000,2500,Petrol,Manual,Male,Lucknow,4.0
SAL101710,2023-10-03,Toyota,Fortuner,Fortuner XZ+ Petrol Automatic,1126000,800,Petrol,Automatic,Male,Delhi,4.0
SAL101573,2023-02-16,Skoda,Kushaq,Kushaq ZXI Diesel Manual,2698000,1198,Diesel,Manual,Male,Mumbai,4.0
SAL101458,2020-03-13,Honda,Amaze,Amaze VXI Petrol CVT,937000,2200,Petrol,CVT,Male,Chennai,2.0
SAL102106,2023-11-24,Kia,EV6,EV6 VXI Petrol Automatic,2257000,1998,Petrol,Automatic,Female,Chennai,1.0
SAL103980,2025-01-10,MG,Gloster,Gloster XZ+ Petrol Manual,3081000,800,Petrol,Manual,Female,Chennai,2.0
SAL101853,2023-06-17,Renault,Duster,Duster XM Petrol Manual,1062000,1498,Petrol,Manual,Female,Chennai,5.0
SAL103607,2023-03-08,Tata,Tigor,Tigor SX CNG Manual,700000,1998,CNG,Manual,Female,Mumbai,2.0
SAL101850,2023-05-18,Honda,City,City LXI Petrol Manual,1014000,1197,Petrol,Manual,Male,Lucknow,3.0
SAL103742,2023-01-05,MG,Hector,Hector ZXI+ Diesel Manual,2893000,999,Diesel,Manual,Female,Chennai,6.0
SAL100354,2022-11-22,Toyota,Fortuner,Fortuner XZ+ Electric Manual,898000,1498,Electric,Manual,Female,Delhi,1.0
SAL103536,2022-12-26,Tata,Nexon,Nexon ZXI Diesel Manual,659000,1998,Diesel,Manual,Male,Bengaluru,2.0
SAL101125,2020-09-20,Tata,Harrier,Harrier SX(O) Hybrid Automatic,1071000,800,Hybrid,Automatic,Male,Delhi,1.0
SAL102814,2020-02-03,Skoda,Kushaq,Kushaq XM Diesel Automatic,2043000,1198,Diesel,Automatic,Male,Lucknow,4.0
SAL101782,2020-12-01,Maruti Suzuki,Baleno,Baleno SX(O) Electric Manual,715000,1498,Electric,Manual,Male,Delhi,3.0
SAL101284,2024-12-07,Toyota,Innova,Innova XZ Petrol Automatic,1614000,1998,Petrol,Automatic,Female,Delhi,2.0
SAL102616,2022-05-09,Honda,Amaze,Amaze SX(O) Diesel Automatic,1096000,2200,Diesel,Automatic,Female,Mumbai,4.0
SAL103227,2023-04-22,Mahindra,XUV300,XUV300 XM Petrol Manual,1338000,999,Petrol,Manual,Male,Mumbai,1.0
SAL101649,2024-11-15,Hyundai,i10,i10 VXI Petrol Manual,1250000,1198,Petrol,Manual,Male,Bengaluru,3.0
SAL103313,2024-11-17,Hyundai,Verna,Verna SX Diesel Manual,410000,1197,Diesel,Manual,Male,Bengaluru,5.0
SAL101394,2021-02-08,Toyota,Innova,Innova XM Petrol AMT,1644000,2500,Petrol,AMT,Male,Pune,5.0
SAL100247,2022-05-15,Honda,City,City ZXI+ Hybrid AMT,1763000,2200,Hybrid,AMT,Male,Delhi,6.0
SAL103968,2023-08-28,Hyundai,Creta,Creta SX(O) Diesel Manual,1106000,2200,Diesel,Manual,Female,Chennai,5.0
SAL103986,2024-08-26,Kia,Sonet,Sonet XM CNG Manual,962000,800,CNG,Manual,Male,Ahmedabad,4.0
SAL101714,2020-03-20,Toyota,Urban Cruiser,Urban Cruiser SX Diesel Manual,863000,2500,Diesel,Manual,Female,Ahmedabad,6.0
SAL102065,2025-04-26,Honda,WR-V,WR-V XM Petrol Manual,1565000,1498,Petrol,Manual,Female,Bengaluru,3.0
SAL100581,2023-06-25,Skoda,Octavia,Octavia XZ Petrol AMT,2956000,1498,Petrol,AMT,Male,Delhi,5.0
SAL102355,2021-10-01,Renault,Kwid,Kwid XZ+ Petrol Manual,409000,1998,Petrol,Manual,Male,Mumbai,4.0
SAL102321,2022-11-26,Toyota,Innova,Innova XZ+ Petrol AMT,2699000,1497,Petrol,AMT,Female,Hyderabad,3.0
SAL101937,2020-09-07,Mahindra,Scorpio,Scorpio XZ+ Petrol Manual,2185000,1197,Petrol,Manual,Male,Lucknow,6.0
SAL101334,2020-05-02,Tata,Tigor,Tigor ZXI CNG Manual,1665000,2200,CNG,Manual,Male,Hyderabad,6.0
SAL100260,2023-07-10,Mahindra,XUV300,XUV300 XM Diesel Automatic,1807000,1197,Diesel,Automatic,Female,Pune,3.0
SAL101172,2021-03-17,Mahindra,Scorpio,Scorpio SX Petrol Automatic,1837000,800,Petrol,Automatic,Male,Pune,4.0
SAL100859,2022-10-21,Maruti Suzuki,Ertiga,Ertiga SX Petrol Manual,359000,1497,Petrol,Manual,Female,Kolkata,2.0
SAL102209,2022-12-09,Maruti Suzuki,Ertiga,Ertiga XM Petrol Automatic,1120000,1498,Petrol,Automatic,Female,Ahmedabad,2.0
SAL102689,2022-08-18,Kia,Seltos,Seltos ZXI+ CNG Automatic,1487000,1498,CNG,Automatic,Female,Chennai,4.0
SAL100261,2024-02-04,Renault,Triber,Triber SX(O) Petrol Manual,1191000,999,Petrol,Manual,Female,Chennai,5.0
SAL101905,2022-09-11,Skoda,Octavia,Octavia XM Petrol Manual,1245000,999,Petrol,Manual,Male,Hyderabad,1.0
SAL101108,2020-12-28,Renault,Kwid,Kwid SX(O) Hybrid Manual,926000,1197,Hybrid,Manual,Male,Kolkata,2.0
SAL101432,2021-09-04,Hyundai,i10,i10 SX(O) Petrol Manual,987000,-1200,Petrol,Manual,Female,Chennai,6.0
SAL102998,2024-10-11,Kia,Sonet,Sonet LXI Petrol Automatic,1293000,800,Petrol,Automatic,Female,Kolkata,3.0
SAL100767,2020-03-14,MG,Gloster,Gloster XZ CNG Manual,3192000,800,CNG,Manual,Male,Mumbai,2.0
SAL100133,2025-07-30,Tata,Safari,Safari LXI Petrol Manual,773000,1998,Petrol,Manual,Male,Hyderabad,5.0
SAL100759,2021-06-21,Mahindra,XUV700,XUV700 EX CNG Automatic,2119000,1498,CNG,Automatic,Male,Pune,5.0
SAL100072,2023-04-11,Skoda,Octavia,Octavia XZ Petrol CVT,812000,1197,Petrol,CVT,Male,Ahmedabad,1.0
SAL103137,2020-05-03,Kia,Seltos,Seltos ZXI Electric Automatic,2054000,999,Electric,Automatic,Female,Hyderabad,2.0
SAL102715,2020-04-11,Honda,Amaze,Amaze EX Petrol Automatic,1030000,1498,Petrol,Automatic,Male,Delhi,6.0
SAL100893,2022-06-30,Kia,Sonet,Sonet ZXI+ Petrol AMT,1475000,1998,Petrol,AMT,Male,Bengaluru,4.0
SAL101620,2021-03-01,Skoda,Octavia,Octavia XZ+ Petrol Manual,1823000,800,Petrol,Manual,Male,Bengaluru,2.0
SAL101514,2020-03-25,Maruti Suzuki,Dzire,Dzire SX(O) Petrol Automatic,476000,2500,Petrol,Automatic,Female,Pune,6.0
SAL102396,2023-06-29,Maruti Suzuki,Alto,Alto LXI Petrol Manual,439000,1498,Petrol,Manual,Female,Delhi,5.0
SAL103370,2020-12-25,Skoda,Rapid,Rapid SX Diesel Manual,1281000,2500,Diesel,Manual,Male,Jaipur,3.0
SAL100774,2025-04-22,Toyota,Glanza,Glanza SX(O) Diesel Manual,2932000,999,Diesel,Manual,Male,Pune,4.0
SAL101657,2020-05-15,Tata,Harrier,Harrier LXI Petrol Automatic,728000,800,Petrol,Automatic,Female,Mumbai,6.0
SAL102398,2022-09-04,Kia,EV6,EV6 LXI Petrol Manual,1898000,2500,Petrol,Manual,Male,Jaipur,5.0
SAL102281,2022-07-10,MG,Gloster,Gloster XZ+ Petrol Manual,1905000,1197,Petrol,Manual,Male,Bengaluru,4.0
SAL102863,2023-04-26,Tata,Altroz,Altroz VXI Hybrid Manual,1114000,1998,Hybrid,Manual,Male,Chennai,1.0
SAL101331,2020-07-04,Toyota,Urban Cruiser,Urban Cruiser SX Petrol AMT,2714000,1197,Petrol,AMT,Female,Bengaluru,5.0
SAL101674,2023-02-20,Maruti Suzuki,Celerio,Celerio SX(O) Petrol Manual,1011000,1497,Petrol,Manual,Male,Jaipur,5.0
SAL102574,2025-07-22,Hyundai,i20,i20 VXI Diesel Manual,671000,999,Diesel,Manual,Male,Bengaluru,6.0
SAL102082,2023-10-10,Maruti Suzuki,Alto,Alto ZXI Petrol AMT,718000,1198,Petrol,AMT,Male,Chennai,1.0
SAL102875,2023-09-18,MG,Gloster,Gloster LXI Petrol Manual,2191000,2500,Petrol,Manual,Female,Mumbai,6.0
SAL103673,2023-02-09,Maruti Suzuki,Dzire,Dzire LXI Diesel Automatic,400000,800,Diesel,Automatic,Female,Lucknow,3.0
SAL103555,2022-06-26,Toyota,Urban Cruiser,Urban Cruiser ZXI Petrol Automatic,2447000,1198,Petrol,Automatic,Male,Hyderabad,3.0
SAL101485,2023-05-27,Maruti Suzuki,Wagon R,Wagon R LXI Petrol Manual,630000,2200,Petrol,Manual,Male,Lucknow,2.0
SAL101902,2020-01-01,MG,Astor,Astor XM Petrol Automatic,2902000,800,Petrol,Automatic,Female,Mumbai,1.0
SAL101028,2024-03-10,Tata,Altroz,Altroz SX Petrol Automatic,747000,999,Petrol,Automatic,Male,Jaipur,4.0
SAL103409,2023-04-24,Honda,WR-V,WR-V XM Petrol Manual,744000,800,Petrol,Manual,Male,Pune,4.0
SAL100929,2020-03-29,Renault,Kiger,Kiger ZXI Petrol Automatic,532000,2500,Petrol,Automatic,Male,Hyderabad,6.0
SAL103637,2022-08-21,Renault,Triber,Triber SX Petrol Manual,336000,999,Petrol,Manual,Female,Hyderabad,6.0
SAL101133,2025-08-10,Mahindra,Scorpio,Scorpio XZ Petrol Manual,1096000,1497,Petrol,Manual,Male,Mumbai,5.0
SAL101543,2020-03-25,Renault,Kiger,Kiger SX Diesel Manual,531000,2200,Diesel,Manual,Male,Hyderabad,4.0
SAL103566,2022-03-03,Maruti Suzuki,Baleno,Baleno EX Petrol Automatic,817000,2200,Petrol,Automatic,Female,Mumbai,1.0
SAL100068,2022-06-26,Renault,Kiger,Kiger EX Petrol Manual,367000,1998,Petrol,Manual,Male,Kolkata,6.0
SAL101778,2022-09-22,Renault,Duster,Duster XZ Petrol AMT,529000,1197,Petrol,AMT,Male,Delhi,2.0
SAL101756,2024-08-28,Skoda,Superb,Superb XZ+ Petrol AMT,2911000,2200,Petrol,AMT,Male,Kolkata,3.0
SAL101978,2021-07-13,Hyundai,i10,i10 EX Petrol Automatic,1447000,1198,Petrol,Automatic,Male,Lucknow,1.0
SAL100188,2023-07-04,Toyota,Fortuner,Fortuner SX Electric AMT,2183000,1198,Electric,AMT,Female,Ahmedabad,5.0
SAL102472,2023-05-10,Renault,Triber,Triber XM Petrol Automatic,1119000,2500,Petrol,Automatic,Female,Mumbai,5.0
SAL100750,2025-07-05,Mahindra,Bolero,Bolero SX Petrol Automatic,910000,1197,Petrol,Automatic,Male,Ahmedabad,1.0
SAL102348,2022-04-24,Mahindra,Thar,Thar LXI Petrol Manual,1769000,2500,Petrol,Manual,Male,Chennai,1.0
SAL100993,2020-10-11,Tata,Tiago,Tiago ZXI+ CNG Automatic,1126000,1197,CNG,Automatic,Male,Chennai,4.0
SAL103323,2020-11-30,Hyundai,i20,i20 SX(O) Hybrid Manual,1100000,999,Hybrid,Manual,Female,Jaipur,2.0
SAL102000,2023-04-11,Tata,Harrier,Harrier XZ+ Petrol Manual,666000,1497,Petrol,Manual,Female,Pune,5.0
SAL103846,2022-08-25,Tata,Nexon,Nexon XZ Petrol Manual,1660000,1197,Petrol,Manual,Male,Delhi,1.0
SAL100036,2024-08-15,Tata,Tiago,Tiago ZXI CNG CVT,726000,800,CNG,CVT,Male,Pune,4.0
SAL102980,2020-07-31,Kia,Sonet,Sonet ZXI+ Petrol Automatic,1544000,1197,Petrol,Automatic,Male,Lucknow,2.0
SAL100618,2022-03-09,Mahindra,Bolero,Bolero ZXI+ Petrol Automatic,2151000,2500,Petrol,Automatic,Male,Bengaluru,3.0
SAL100727,2022-10-28,Hyundai,Creta,Creta XZ Diesel AMT,1354000,2200,Diesel,AMT,Female,Chennai,5.0
SAL103591,2021-12-29,Skoda,Superb,Superb SX Petrol Manual,1186000,1998,Petrol,Manual,Male,Mumbai,2.0
SAL100283,2023-08-18,MG,Gloster,Gloster ZXI Petrol Manual,1235000,1497,Petrol,Manual,Male,Kolkata,5.0
SAL100979,2022-03-01,MG,Hector,Hector ZXI+ Petrol AMT,2492000,2200,Petrol,AMT,Female,Delhi,5.0
SAL102565,2020-04-22,Maruti Suzuki,Alto,Alto SX Electric Manual,566000,999,Electric,Manual,Male,Chennai,5.0
SAL103794,2025-03-06,Renault,Kiger,Kiger ZXI Diesel Manual,329000,2500,Diesel,Manual,Male,Jaipur,4.0
SAL100707,2020-03-13,Skoda,Kushaq,Kushaq XZ Petrol Automatic,2582000,800,Petrol,Automatic,Female,Delhi,4.0
SAL102025,2022-10-12,Honda,WR-V,WR-V SX(O) Petrol Manual,986000,1497,Petrol,Manual,Female,Kolkata,3.0
SAL103482,2024-07-10,Tata,Altroz,Altroz LXI Petrol Automatic,688000,2500,Petrol,Automatic,Male,Hyderabad,4.0
SAL103588,2024-10-10,MG,Astor,Astor EX Petrol Manual,1315000,999,Petrol,Manual,Male,Ahmedabad,1.0
SAL102510,2022-04-29,Kia,EV6,EV6 XM Diesel Manual,906000,1497,Diesel,Manual,Male,Hyderabad,4.0
SAL103158,2022-05-15,Toyota,Innova,Innova ZXI+ Hybrid Automatic,3009000,2500,Hybrid,Automatic,Male,Jaipur,5.0
SAL100921,2025-07-08,Mahindra,XUV700,XUV700 ZXI Electric Automatic,1577000,999,Electric,Automatic,Female,Pune,2.0
SAL103029,2024-06-25,Maruti Suzuki,Swift,Swift VXI Petrol Manual,869000,800,Petrol,Manual,Male,Bengaluru,3.0
SAL101737,2020-09-17,MG,ZS EV,ZS EV XZ+ Petrol Automatic,1487000,2200,Petrol,Automatic,Male,Jaipur,4.0
SAL102186,2022-07-09,Tata,Altroz,Altroz VXI Diesel Manual,1520000,1197,Diesel,Manual,Male,Delhi,6.0
ID-2960,2020-04-16,Toyota,Fortuner,Fortuner VXI Diesel Automatic,1247000,1197,Diesel,Automatic,Female,Kolkata,1.0
SAL103542,2023-12-25,Renault,Kwid,Kwid SX(O) Petrol Manual,432000,1198,Petrol,Manual,Female,Kolkata,2.0
SAL103436,2020-02-26,Kia,Carens,Carens XM Petrol Manual,1189000,1497,Petrol,Manual,Male,Delhi,3.0
SAL101553,2021-09-17,Hyundai,Venue,Venue ZXI Diesel Manual,1461000,2500,Diesel,Manual,Female,Chennai,1.0
SAL101415,2020-10-29,Hyundai,i10,i10 XZ Diesel Manual,1524000,800,Diesel,Manual,Male,Ahmedabad,5.0
SAL102939,2025-06-26,Tata,Safari,Safari XZ+ Petrol AMT,359000,2500,Petrol,AMT,Male,Bengaluru,3.0
SAL102848,2020-10-04,Toyota,Glanza,Glanza LXI Electric Manual,2279000,1497,Electric,Manual,Female,Chennai,6.0
SAL102744,2022-01-26,Renault,Duster,Duster XM Diesel Manual,860000,999,Diesel,Manual,Male,Pune,3.0
SAL101637,2024-01-01,Kia,EV6,EV6 XZ+ Diesel AMT,1059000,999,Diesel,AMT,Male,Lucknow,2.0
SAL101318,2025-08-27,Skoda,Kushaq,###,980000,1498,Petrol,Manual,Female,Ahmedabad,3.0
SAL103772,2021-01-05,Toyota,Urban Cruiser,Urban Cruiser LXI Diesel Automatic,1663000,800,Diesel,Automatic,Male,Ahmedabad,1.0
SAL102569,2020-12-06,Mahindra,Bolero,Bolero EX Petrol Manual,2373000,800,Petrol,Manual,Male,Kolkata,6.0
SAL102438,2020-02-07,Hyundai,Creta,Creta XZ+ Diesel Manual,1050000,2200,Diesel,Manual,Male,Pune,1.0
SAL102373,2021-09-24,Renault,Kiger,Kiger SX(O) Petrol Automatic,687000,2500,Petrol,Automatic,Male,Pune,5.0
SAL100546,2023-07-03,MG,Astor,Astor SX(O) Petrol Manual,1284000,1498,Petrol,Manual,Male,Bengaluru,2.0
SAL100102,2024-01-10,Kia,EV6,EV6 SX(O) CNG Manual,1334000,1497,CNG,Manual,Female,Kolkata,1.0
SAL102731,2021-03-30,Toyota,Urban Cruiser,Urban Cruiser SX Hybrid Automatic,2027000,800,Hybrid,Automatic,Male,Ahmedabad,2.0
SAL102303,2025-08-17,Honda,Jazz,Jazz VXI CNG Manual,1023000,2500,CNG,Manual,Male,Kolkata,6.0
SAL102746,2020-12-12,Mahindra,Thar,Thar ZXI+ Petrol Manual,1741000,800,Petrol,Manual,Male,Bengaluru,6.0
SAL102914,2021-12-16,Renault,Kiger,Kiger XZ+ Petrol Automatic,502000,1197,Petrol,Automatic,Female,Lucknow,3.0
SAL102894,2020-09-20,Mahindra,Bolero,Bolero VXI Diesel AMT,973000,1497,Diesel,AMT,Female,Hyderabad,6.0
SAL102953,2022-07-28,Maruti Suzuki,Ertiga,Ertiga LXI Diesel Automatic,716000,1497,Diesel,Automatic,Male,Delhi,6.0
SAL103112,2022-09-04,Toyota,Glanza,Glanza SX(O) Diesel Automatic,2699000,1998,Diesel,Automatic,Male,Pune,6.0
SAL100663,2020-11-11,Renault,Kwid,Kwid EX Petrol Automatic,514000,999,Petrol,Automatic,Male,Delhi,6.0
SAL102031,2024-02-26,Honda,Amaze,Amaze SX(O) Petrol Automatic,1322000,1498,Petrol,Automatic,Male,Lucknow,2.0
SAL103027,2020-07-25,Mahindra,XUV300,XUV300 ZXI+ Petrol Automatic,1855000,1197,Petrol,Automatic,Female,Hyderabad,3.0
SAL102257,2023-02-21,Tata,Tigor,Tigor SX Diesel Manual,903000,1998,Diesel,Manual,Female,Ahmedabad,2.0
SAL100169,2024-12-23,Mahindra,XUV300,XUV300 ZXI Petrol Automatic,1764000,1498,Petrol,Automatic,Male,Pune,5.0
SAL103314,2025-01-04,Maruti Suzuki,Alto,Alto VXI Petrol AMT,496000,1198,Petrol,AMT,Male,Ahmedabad,5.0
SAL103635,2022-02-24,Tata,Safari,Safari SX(O) Hybrid Manual,981000,1197,Hybrid,Manual,Female,Ahmedabad,5.0
SAL100853,2025-06-02,Renault,Kiger,Kiger XZ Petrol Automatic,1108000,2200,Petrol,Automatic,Male,Lucknow,4.0
SAL100265,2021-11-12,Hyundai,Santro,Santro SX Diesel Automatic,1289000,800,??,Automatic,Male,Hyderabad,3.0
SAL103057,2022-08-28,MG,Astor,Astor XM Diesel Manual,1192000,2500,Diesel,Manual,Male,Bengaluru,3.0
SAL102020,2022-06-22,Honda,City,City SX Petrol Manual,1760000,2200,Petrol,Manual,Male,Lucknow,6.0
SAL102270,2022-11-29,Hyundai,Creta,Creta XZ Diesel Manual,525000,1197,Diesel,Manual,Female,Ahmedabad,2.0
SAL103632,2025-07-12,Hyundai,Santro,Santro XZ+ Diesel Automatic,950000,1197,Diesel,Automatic,Male,Ahmedabad,2.0
SAL103758,2025-07-20,Hyundai,Venue,Venue XZ+ Petrol Manual,916000,2500,Petrol,Manual,Male,Jaipur,5.0
SAL103827,2020-03-15,Tata,Nano,Nano SX CNG Manual,975000,1198,CNG,Manual,Male,Ahmedabad,4.0
SAL100736,2024-12-21,Honda,WR-V,WR-V ZXI Diesel Automatic,1132000,1197,Diesel,Automatic,Male,Chennai,6.0
SAL100855,2020-12-13,MG,Astor,Astor XZ Hybrid Manual,1477000,1197,Hybrid,Manual,Female,Kolkata,4.0
SAL100356,2021-02-14,Skoda,Superb,Superb XZ+ Petrol Manual,858000,999,Petrol,Manual,Male,Delhi,3.0
SAL101387,2020-09-06,Renault,Kwid,Kwid XZ+ Petrol Manual,418000,2500,Petrol,Manual,Male,Pune,1.0
SAL102610,2021-03-18,Hyundai,Verna,Verna SX(O) Petrol Manual,1407000,1498,Petrol,Manual,Male,Pune,4.0
SAL101430,2025-04-20,Tata,Altroz,Altroz SX(O) Petrol Manual,937000,1998,Petrol,Manual,Male,Mumbai,5.0
SAL101421,2024-01-28,Kia,Sonet,Sonet XZ+ Hybrid Automatic,1662000,2200,Hybrid,Automatic,Male,Hyderabad,3.0
SAL103182,2024-10-03,MG,ZS EV,ZS EV ZXI Diesel CVT,1775000,800,Diesel,CVT,Male,Bengaluru,2.0
SAL102709,2022-01-11,Maruti Suzuki,Celerio,Celerio XZ+ Diesel Manual,564000,2500,Diesel,Manual,Female,Jaipur,4.0
SAL101725,2024-11-28,MG,Gloster,Gloster XZ+ Diesel Manual,1156000,1198,Diesel,Manual,Female,Chennai,5.0
SAL103478,2025-06-01,Hyundai,Santro,Santro LXI Petrol Manual,986000,2500,Petrol,Manual,Male,Lucknow,3.0
SAL103558,2025-06-19,Maruti Suzuki,Alto,Alto SX(O) Hybrid Manual,374000,800,Hybrid,Manual,Male,Mumbai,3.0
SAL100233,2020-06-10,Kia,Seltos,Seltos XZ+ Petrol Automatic,1637000,999,Petrol,Automatic,Male,Lucknow,6.0
SAL103953,2023-11-03,Renault,Duster,Duster XZ+ Petrol Automatic,422000,800,Petrol,Automatic,Female,Chennai,1.0
SAL100409,2025-01-28,Kia,Carens,Carens EX Petrol Manual,955000,1197,Petrol,Manual,Male,Lucknow,6.0
SAL101167,2022-08-01,Skoda,Rapid,Rapid XZ+ Hybrid Automatic,1916000,2200,Hybrid,Automatic,Female,Chennai,5.0
SAL100331,2020-08-17,Tata,Nano,Nano XZ Petrol Manual,1361000,1198,Petrol,Manual,Male,Hyderabad,3.0
SAL100862,2025-04-03,Kia,Sonet,Sonet ZXI+ Diesel Manual,1691000,2200,Diesel,Manual,Male,Delhi,3.0
