SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL103848,04-01-2020,Maruti Suzuki,Ertiga,943000,1498,Hybrid,Automatic,Male,Lucknow,1
SAL102016,07-12-2024,MG,Astor,1868000,2200,Petrol,Manual,Male,Lucknow,5
SAL101235,20-08-2024,Tata,Tigor,816000,1198,Diesel,Manual,Male,Mumbai,5
SAL100115,16-03-2025,Hyundai,Verna,1446000,1497,Diesel,Manual,Male,Mumbai,3
SAL102641,22-04-2020,Tata,Tigor,448000,999,Petrol,Automatic,Male,Kolkata,6
SAL102845,29-05-2023,Hyundai,Creta,829000,1498,Petrol,Manual,Male,Bengaluru,5
SAL101281,02-02-2020,Hyundai,Verna,1243000,1197,Petrol,Manual,Male,Delhi,2
SAL103532,28-12-2023,MG,ZS EV,1816000,2500,Diesel,Manual,Female,Jaipur,5
SAL103614,27-06-2021,Hyundai,Venue,841000,1198,Diesel,Manual,Male,Ahmedabad,1
SAL102582,05-01-2021,Kia,Sonet,1655000,1998,CNG,Automatic,Male,Pune,6
SAL103863,08-11-2024,Honda,WR-V,981000,1998,Petrol,Manual,Female,Mumbai,5
SAL100760,01-12-2022,Toyota,Urban Cruiser,1125000,1197,Petrol,Manual,Female,Delhi,1
SAL103419,19-08-2020,Renault,Kiger,313000,2200,Diesel,Automatic,Male,Pune,2
SAL101273,19-12-2020,Hyundai,Santro,448000,1197,Petrol,Manual,Male,Bengaluru,1
SAL103253,22-03-2021,Renault,Duster,405000,1998,Petrol,Automatic,Male,Pune,5
SAL100701,21-11-2024,Honda,WR-V,757000,1497,Diesel,Manual,Male,Delhi,3
SAL102539,13-08-2022,Toyota,Innova,2853000,1498,CNG,Automatic,Female,Ahmedabad,1
SAL100454,06-04-2023,Toyota,Fortuner,1011000,1197,Petrol,Manual,Male,Jaipur,1
SAL102376,25-10-2023,MG,Hector,1766000,2200,Diesel,Automatic,Female,Kolkata,1
SAL103132,25-02-2023,MG,randommodel,3332000,1998,Diesel,Manual,Male,Jaipur,1
SAL103987,21-02-2022,Honda,City,1195000,999,Petrol,Manual,Male,Mumbai,2
SAL101150,27-06-2023,Tata,Tigor,1292000,800,CNG,Manual,Male,Delhi,1
SAL102550,08-10-2024,Mahindra,Scorpio,1328000,1497,Electric,Automatic,Female,Chennai,1
SAL103811,12-02-2025,MG,Gloster,2145000,2500,CNG,Manual,Female,Delhi,4
SAL100549,01-01-2021,Toyota,Glanza,2862000,999,Diesel,Manual,Male,Pune,3
SAL101938,19-08-2021,MG,Astor,2246000,999,Petrol,Manual,Male,Bengaluru,1
SAL103327,09-11-2020,Hyundai,Santro,1022000,1198,Petrol,Manual,Male,Bengaluru,5
SAL102103,19-09-2021,Kia,Sonet,1983000,1198,Petrol,Manual,Male,Lucknow,1
SAL101117,28-08-2025,Renault,Triber,1090000,999,Hybrid,Manual,Male,Ahmedabad,5
SAL101044,24-08-2021,MG,Astor,3215000,1498,Petrol,Manual,Male,Hyderabad,2
SAL101777,19-04-2022,Maruti Suzuki,Swift,694000,1497,CNG,Manual,Male,Bengaluru,4
SAL101495,27-10-2024,Maruti Suzuki,Ertiga,901000,999,Diesel,Automatic,Male,Delhi,3
SAL101088,18-06-2021,Maruti Suzuki,Celerio,99999999,2200,Diesel,Automatic,Male,Chennai,3
SAL103825,16-10-2021,Honda,City,793000,2200,Diesel,CVT,Male,Mumbai,5
SAL100322,11-03-2022,MG,ZS EV,2650000,2500,Diesel,Manual,Male,Hyderabad,1
SAL101027,18-02-2020,Skoda,Octavia,2658000,999,Petrol,Manual,Female,Mumbai,2
SAL100154,22-03-2024,Hyundai,i20,1583000,1498,CNG,Automatic,Female,Jaipur,1
SAL102002,03-02-2022,Honda,Jazz,1697000,999,Petrol,CVT,Female,Lucknow,2
SAL102448,08-12-2021,Hyundai,i10,469000,800,Petrol,Automatic,Male,Lucknow,2
SAL100916,04-10-2023,Honda,WR-V,1024000,800,Diesel,Manual,Male,Chennai,5
SAL100841,24-01-2025,Skoda,Superb,2260000,800,Petrol,Manual,Female,Kolkata,6
SAL100403,16-12-2021,Maruti Suzuki,Alto,1044000,800,CNG,Manual,Male,Hyderabad,6
SAL103128,12-08-2020,Maruti Suzuki,Baleno,1156000,1498,Diesel,Automatic,Male,Pune,6
SAL100273,24-06-2022,Hyundai,i20,1496000,2200,Petrol,Manual,Male,Jaipur,2
SAL100509,15-06-2023,Kia,Seltos,2034000,1498,Petrol,Manual,Male,Jaipur,2
SAL101097,21-10-2022,Skoda,Superb,1210000,1197,Petrol,Automatic,Female,Hyderabad,1
SAL101123,16-10-2022,Hyundai,Verna,1371000,999,Petrol,Manual,Male,Kolkata,2
SAL101625,26-01-2024,Renault,Triber,921000,1998,Diesel,Manual,Male,Delhi,2
SAL101859,26-10-2022,Toyota,Fortuner,2740000,2200,CNG,Manual,Female,Ahmedabad,4
SAL101510,02-03-2022,Renault,Kiger,1032000,1497,Diesel,Manual,Female,Ahmedabad,2
SAL100997,29-09-2021,Hyundai,Venue,564000,1497,Petrol,Manual,Male,Hyderabad,2
SAL103789,09-01-2021,Toyota,Fortuner,3446000,1197,Petrol,Manual,Male,Delhi,6
SAL100192,31-01-2025,Kia,EV6,2331000,999,Diesel,Manual,Male,Ahmedabad,2
SAL103124,06-11-2022,Kia,Carens,2046000,999,Diesel,Automatic,Male,Ahmedabad,3
SAL100880,29-05-2020,MG,ZS EV,1578000,1198,Petrol,Manual,Female,Hyderabad,2
SAL100741,20-09-2020,Toyota,Glanza,1544000,1198,CNG,Manual,Male,Bengaluru,3
SAL103988,29-08-2024,Renault,Triber,604000,2500,Electric,Manual,Male,Bengaluru,1
SAL100818,10-05-2023,Skoda,Octavia,920000,1497,Diesel,Automatic,Male,Bengaluru,6
SAL100111,04-11-2021,Skoda,Kushaq,1155000,1497,Hybrid,AMT,Female,Kolkata,6
SAL102510,12-02-2022,Maruti Suzuki,Alto,356000,1198,Diesel,Manual,Male,Bengaluru,2
SAL103431,26-06-2021,Mahindra,XUV300,2483000,1197,Petrol,Manual,Male,Lucknow,2
SAL101394,09-11-2021,Honda,Amaze,1071000,1198,CNG,Automatic,Male,Lucknow,4
SAL102151,03-03-2025,Kia,Carens,1095000,999,Petrol,Manual,Female,Mumbai,4
SAL102133,27-04-2023,Hyundai,i20,1033000,2500,Diesel,Automatic,Female,Jaipur,2
SAL100226,14-12-2024,Tata,Tigor,1662000,999,Diesel,Automatic,Male,Jaipur,4
SAL100059,06-03-2025,Toyota,Fortuner,1611000,1197,Petrol,Manual,Male,Pune,3
SAL103945,07-12-2020,Renault,Kwid,315000,1998,Petrol,Manual,Female,Ahmedabad,6
SAL103559,11-12-2021,Mahindra,Thar,1527000,800,Petrol,Automatic,Male,Ahmedabad,2
SAL100940,11-05-2025,Maruti Suzuki,Ertiga,547000,2200,Diesel,Manual,Male,Mumbai,6
SAL102617,30-04-2022,Hyundai,Santro,724000,1497,Petrol,Manual,Male,Chennai,2
SAL103916,02-12-2022,Toyota,Fortuner,2739000,800,Petrol,Manual,Male,Lucknow,3
SAL102867,12-07-2020,Toyota,Fortuner,2825000,999,Diesel,Manual,Male,Delhi,4
SAL102936,16-06-2023,Toyota,Urban Cruiser,2886000,2200,Petrol,Automatic,Male,Lucknow,1
SAL100370,06-07-2025,Mahindra,XUV300,881000,999,Electric,Manual,Male,Ahmedabad,3
SAL103703,16-11-2022,Honda,WR-V,1633000,1198,Petrol,Manual,Male,Ahmedabad,1
SAL102924,01-05-2022,Renault,Triber,634000,800,Diesel,Manual,Male,Mumbai,5
SAL100869,03-02-2025,Honda,Amaze,1741000,800,Petrol,AMT,Male,Chennai,4
SAL103200,30-11-2020,Maruti Suzuki,Dzire,798000,2500,Diesel,Manual,Male,Ahmedabad,4
SAL101866,25-10-2024,Honda,WR-V,747000,1497,Petrol,Manual,Male,Pune,2
SAL103994,29-07-2022,MG,Astor,2231000,800,Petrol,Manual,Male,Lucknow,6
SAL101409,10-01-2022,Maruti Suzuki,Swift,1081000,800,Diesel,Manual,Male,Hyderabad,1
SAL102898,24-09-2024,MG,ZS EV,2063000,1497,Petrol,Manual,Male,Ahmedabad,4
SAL102317,17-05-2022,Tata,Tigor,852000,999,Diesel,Automatic,Male,Kolkata,5
SAL100718,26-07-2024,Mahindra,XUV700,924000,1497,Electric,Manual,Female,Ahmedabad,6
SAL101081,09-04-2024,Kia,EV6,952000,999,Petrol,Manual,Male,Ahmedabad,4
SAL101259,16-04-2025,Skoda,Superb,2080000,1498,Petrol,Automatic,Male,Hyderabad,4
SAL103473,15-10-2024,Toyota,Glanza,2659000,800,Hybrid,Manual,Male,Ahmedabad,4
SAL102296,24-08-2021,Kia,Seltos,1172000,2200,Petrol,Automatic,Male,Kolkata,2
SAL100448,18-08-2022,Honda,Jazz,1114000,999,Petrol,Manual,Male,Ahmedabad,4
SAL101989,11-01-2024,Honda,Amaze,1502000,1498,Diesel,Manual,Male,Lucknow,3
SAL103580,15-03-2022,Renault,Triber,735000,1198,CNG,Manual,Male,Kolkata,2
SAL103176,10-02-2025,Hyundai,Santro,1197000,2200,Petrol,Manual,Male,Chennai,6
SAL103456,16-02-2024,Honda,WR-V,1250000,1198,Petrol,Manual,Male,Mumbai,1
SAL101548,10-02-2022,Renault,Triber,339000,800,Hybrid,AMT,Female,Ahmedabad,2
SAL100593,07-05-2020,Hyundai,i10,815000,1498,Electric,Manual,Female,Lucknow,5
SAL100958,20-05-2021,Honda,Jazz,883000,1497,Electric,Automatic,Male,Chennai,4
SAL102497,13-03-2024,Honda,City,1652000,1198,Diesel,Manual,Male,Delhi,4
SAL100293,10-10-2022,Tata,Harrier,804000,1998,Petrol,Manual,Male,Hyderabad,4
SAL102702,17-10-2021,Tata,Nano,476000,2500,Petrol,Automatic,Male,Jaipur,1
SAL103447,16-04-2022,Skoda,Kushaq,2373000,1497,Diesel,Manual,Female,Chennai,6
SAL102010,25-05-2022,Maruti Suzuki,Alto,330000,1497,Petrol,Manual,Female,Chennai,2
SAL101416,17-01-2021,Toyota,Innova,810000,999,Diesel,AMT,Male,Kolkata,2
SAL102249,08-06-2023,Maruti Suzuki,Dzire,403000,1198,Petrol,CVT,Male,Chennai,3
SAL101698,27-04-2021,MG,Astor,3408000,1198,Petrol,Automatic,Female,Hyderabad,2
SAL103760,26-06-2020,Mahindra,Thar,916000,1998,Petrol,Automatic,Female,Kolkata,4
SAL100330,08-01-2021,Kia,Carens,1405000,1198,Electric,Manual,Male,Kolkata,3
SAL101197,18-12-2023,Mahindra,XUV300,2444000,2500,Diesel,Manual,Male,Delhi,5
SAL103248,12-06-2025,Kia,Sonet,2280000,2500,Hybrid,Automatic,Female,Bengaluru,5
SAL101207,19-07-2021,Kia,EV6,1558000,1497,Diesel,Manual,Male,Hyderabad,4
SAL103298,31-10-2021,Mahindra,Bolero,1376000,1198,Diesel,Manual,Male,Mumbai,6
SAL102992,19-09-2021,MG,Hector,2382000,2500,CNG,Manual,Male,Bengaluru,5
SAL101958,07-03-2021,Honda,Jazz,1400000,2500,Petrol,Manual,Male,Mumbai,3
SAL101785,21-12-2022,Skoda,Superb,2769000,1998,Diesel,Automatic,Male,Bengaluru,1
SAL102340,11-01-2022,Skoda,Kushaq,2453000,2200,Petrol,Manual,Female,Ahmedabad,6
SAL102336,23-08-2020,Toyota,Fortuner,1977000,1498,Diesel,Automatic,Male,Pune,1
SAL100346,21-05-2023,Toyota,Innova,2478000,1498,Petrol,Manual,Female,Ahmedabad,6
SAL100838,27-07-2023,Hyundai,i20,1097000,2200,Diesel,Manual,Male,Chennai,1
SAL101500,27-02-2020,Tata,Altroz,1027000,1998,Diesel,Automatic,Male,Lucknow,2
SAL101496,26-09-2020,MG,Gloster,2549000,1497,Diesel,Manual,Male,Ahmedabad,3
SAL103434,20-12-2020,Toyota,Fortuner,2681000,1998,Petrol,Manual,Male,Ahmedabad,4
SAL102986,16-11-2021,Kia,Carens,888000,2200,Petrol,Manual,Male,Jaipur,3
SAL100150,07-12-2021,Hyundai,Creta,1490000,800,Petrol,Manual,Male,Jaipur,5
SAL101136,22-11-2023,Toyota,Urban Cruiser,3083000,1497,Petrol,Manual,Female,Bengaluru,4
SAL101098,23-04-2022,MG,Gloster,2949000,2200,Petrol,Manual,Male,Kolkata,3
SAL100904,06-03-2025,Hyundai,Verna,906000,1998,Petrol,Manual,Male,Mumbai,1
SAL103201,03-07-2022,Hyundai,Verna,1004000,800,Petrol,Manual,Female,Hyderabad,5
SAL101602,02-01-2022,Hyundai,i20,672000,2500,Petrol,Manual,Female,Bengaluru,2
SAL103354,16-02-2024,Honda,WR-V,907000,2200,Diesel,Manual,Female,Pune,4
SAL103143,07-04-2025,Honda,Amaze,1292000,2200,Petrol,Manual,Male,Delhi,4
SAL103145,23-08-2020,Hyundai,i10,842000,1197,Electric,AMT,Male,Pune,1
SAL101630,14-09-2021,Renault,Kwid,981000,800,Petrol,Manual,Male,Pune,6
SAL102538,21-01-2020,Skoda,Superb,2458000,1197,CNG,Automatic,Male,Hyderabad,5
SAL101417,28-06-2021,Honda,Jazz,834000,1998,Petrol,AMT,Female,Kolkata,5
SAL103184,27-05-2023,Hyundai,Venue,1018000,1998,Diesel,Manual,Male,Bengaluru,2
SAL100891,11-05-2020,Honda,City,1641000,1197,Petrol,AMT,Male,Lucknow,5
SAL103017,01-10-2021,Hyundai,Venue,885000,999,Diesel,Manual,Female,Chennai,6
SAL102967,08-07-2025,Tata,Tiago,1087000,2500,Petrol,Manual,Female,Hyderabad,3
SAL102073,17-04-2021,Kia,Carens,2292000,999,Diesel,Manual,Male,Mumbai,5
SAL100168,16-12-2020,Tata,Harrier,357000,2500,Electric,Manual,Male,Jaipur,5
SAL102468,24-04-2021,Honda,Amaze,1223000,1998,Petrol,Manual,Male,Mumbai,3
SAL101611,20-03-2025,Renault,Kiger,886000,1498,Hybrid,Manual,Male,,2
SAL102387,14-03-2025,Tata,Tigor,1142000,999,Petrol,Manual,Male,Mumbai,6
SAL102188,30-11-2022,MG,ZS EV,2971000,1497,CNG,Manual,Male,Chennai,4
SAL101942,30-05-2025,Skoda,Rapid,2527000,1497,Petrol,Automatic,Female,Bengaluru,2
SAL101333,31-01-2024,MG,Hector,3491000,2500,Diesel,CVT,Male,Lucknow,2
SAL101361,25-11-2024,Skoda,Kushaq,1263000,800,Electric,Automatic,Male,Jaipur,4
SAL102734,13-12-2023,Mahindra,XUV700,2397000,2500,Petrol,Manual,Male,Delhi,4
SAL100244,22-08-2024,Kia,Carens,826000,800,Diesel,Manual,Male,Kolkata,5
SAL103271,24-02-2022,Tata,Altroz,314000,800,Petrol,Automatic,Male,Jaipur,2
SAL101946,28-05-2024,Hyundai,Santro,928000,1498,Petrol,Manual,Male,Chennai,3
SAL100912,06-06-2024,Kia,Sonet,1861000,1998,Petrol,Manual,Male,Bengaluru,1
SAL101424,07-01-2023,Skoda,Octavia,2971000,800,Petrol,Manual,Male,Delhi,2
SAL102474,25-03-2020,Renault,Duster,780000,2500,Hybrid,AMT,Female,Hyderabad,4
SAL103465,15-07-2025,MG,Gloster,2763000,1198,Diesel,AMT,Male,Jaipur,1
SAL103606,06-09-2023,MG,ZS EV,3064000,1497,Petrol,Manual,Male,Pune,1
SAL101090,23-02-2025,MG,Hector,3357000,1.2L,Petrol,Manual,Female,Delhi,1
SAL103103,08-02-2024,Toyota,Fortuner,1915000,1497,Diesel,AMT,Male,Lucknow,2
SAL103929,19-09-2024,Kia,Carens,1005000,999,CNG,Manual,Female,Chennai,4
SAL101948,02-03-2020,Renault,Kwid,595000,1498,Diesel,,Male,Jaipur,2
SAL103294,14-04-2025,Hyundai,Verna,1562000,1497,Petrol,Manual,Male,Jaipur,5
SAL103229,11-03-2024,Kia,Seltos,1178000,1497,Hybrid,Manual,Male,Delhi,4
SAL101639,19-05-2024,Maruti Suzuki,Baleno,1134000,1198,Petrol,Manual,Female,Kolkata,4
SAL101260,30-06-2023,Toyota,Urban Cruiser,1453000,2500,Petrol,Manual,Male,Chennai,2
SAL103806,01-11-2022,Tata,Safari,904000,2200,Petrol,Manual,Male,Bengaluru,3
SAL101326,23-05-2025,Skoda,Rapid,1201000,800,Petrol,Manual,Female,Mumbai,3
SAL100287,16-02-2025,Mahindra,Thar,1677000,2200,Petrol,Manual,Male,Jaipur,3
SAL102480,21-05-2025,Honda,Jazz,1003000,800,CNG,Automatic,Male,Bengaluru,6
SAL101799,16-07-2024,Kia,Seltos,821000,1197,Petrol,Automatic,Female,Bengaluru,5
SAL102504,30-01-2022,Renault,Kwid,480000,1198,Electric,Automatic,Female,Delhi,5
SAL102964,08-01-2024,Mahindra,Scorpio,2242000,1497,Hybrid,Manual,Female,Hyderabad,6
SAL101943,19-07-2023,Honda,Jazz,1478000,999,Petrol,Manual,Female,Mumbai,4
SAL102186,09-01-2025,MG,Hector,3178000,2200,Petrol,Manual,Female,Chennai,3
SAL103048,05-11-2022,Renault,Duster,658000,1998,Diesel,Automatic,Female,Delhi,1
SAL100030,13-05-2023,Mahindra,XUV700,1794000,2200,Petrol,Automatic,Male,Ahmedabad,5
SAL102437,06-02-2020,Renault,Duster,606000,1197,Diesel,Manual,Male,Mumbai,2
SAL100216,21-12-2021,Maruti Suzuki,Swift,593000,800,Electric,Manual,Male,Kolkata,1
SAL100583,04-10-2020,Honda,WR-V,1062000,1998,CNG,Manual,Male,Delhi,6
SAL101853,01-10-2021,Mahindra,Scorpio,2224000,800,Petrol,Manual,Male,Delhi,3
SAL103915,18-02-2022,Honda,Amaze,1135000,1197,Petrol,Manual,Male,Kolkata,5
SAL103967,21-09-2022,Mahindra,Scorpio,772000,2500,Petrol,Manual,f,Jaipur,3
SAL102745,28-06-2022,Renault,Kiger,1003000,1497,Petrol,Manual,Female,Mumbai,2
SAL102818,02-11-2024,Kia,Seltos,815000,1198,Petrol,Automatic,Female,Lucknow,3
SAL100800,08-07-2025,Kia,Sonet,2002000,999,Diesel,AMT,Male,Chennai,2
SAL100458,13-12-2021,Mahindra,XUV300,801000,1998,Diesel,Manual,Male,Delhi,5
SAL100529,12-08-2023,Honda,WR-V,1651000,999,Petrol,Automatic,Male,Bengaluru,2
SAL103808,04-08-2022,Maruti Suzuki,Celerio,345000,1497,Petrol,Manual,Male,Jaipur,3
SAL102328,21-01-2024,Skoda,Superb,2200000,1998,CNG,Automatic,Male,Chennai,4
SAL100070,04-05-2025,Skoda,Octavia,2499000,2200,Petrol,Manual,Male,Hyderabad,6
SAL101083,13-05-2020,Kia,Seltos,2295000,,Petrol,Automatic,Female,Jaipur,6
SAL101978,09-02-2020,Tata,Harrier,1522000,800,Petrol,Manual,Female,Delhi,1
SAL100697,28-01-2020,MG,ZS EV,2453000,1998,Diesel,Manual,Male,Ahmedabad,6
SAL102258,11-02-2025,Skoda,Kushaq,1497000,1497,Petrol,Automatic,Male,Jaipur,1
SAL102469,21-02-2020,Maruti Suzuki,Ertiga,789000,1497,Petrol,Manual,Male,Mumbai,2
SAL101213,24-02-2024,Tata,Nano,1413000,2200,Petrol,Manual,Male,Lucknow,3
SAL102872,12-08-2023,Kia,Sonet,2317000,1498,Petrol,Automatic,Male,Lucknow,6
SAL102496,21-07-2024,Tata,Safari,1108000,800,Petrol,Manual,Female,Pune,5
SAL103054,09-01-2025,Honda,Amaze,1422000,1998,Diesel,Manual,Male,Hyderabad,4
SAL103577,01-04-2021,Kia,EV6,1632000,1498,Diesel,Automatic,Female,Lucknow,3
SAL101167,29-01-2022,Skoda,Rapid,1916000,2500,Petrol,Automatic,Male,Ahmedabad,5
SAL100164,19-04-2025,Tata,Nano,426000,1197,Diesel,Manual,Male,Delhi,1
SAL103812,12-03-2021,Mahindra,Thar,1108000,2500,Petrol,Automatic,Female,Kolkata,1
SAL100711,30-08-2020,Hyundai,Santro,1115000,2200,Petrol,Manual,Male,Mumbai,1
SAL101947,19-08-2023,Maruti Suzuki,Wagon R,433000,999,Petrol,Automatic,Female,Kolkata,5
SAL100879,11-08-2023,Renault,Kiger,500000,1498,Petrol,Manual,Female,Ahmedabad,3
SAL102426,31-10-2022,Hyundai,Venue,539000,1197,Hybrid,Automatic,Male,Mumbai,2
SAL103198,15-07-2025,Mahindra,Bolero,885000,2200,Hybrid,Manual,Female,Pune,3
SAL102459,17-07-2023,Kia,EV6,1483000,1998,Petrol,Manual,Male,Chennai,6
SAL103119,25-06-2024,Maruti Suzuki,Baleno,493000,800,Petrol,Automatic,Male,Mumbai,4
SAL102174,26-06-2020,Mahindra,XUV300,1109000,1998,Petrol,Automatic,Female,Jaipur,4
SAL100967,14-03-2025,Toyota,Innova,1532000,1998,Petrol,Automatic,Male,Delhi,1
SAL102072,21-10-2023,Toyota,Innova,1274000,2500,Petrol,Manual,Male,Pune,2
SAL100668,27-11-2021,Mahindra,Bolero,1036000,2500,CNG,Manual,Female,Ahmedabad,2
SAL103236,31-01-2024,Honda,Amaze,942000,800,Diesel,Manual,Female,Bengaluru,3
SAL100563,09-10-2021,Tata,Harrier,320000,1498,Petrol,Manual,Female,Bengaluru,3
SAL100321,01-04-2022,Renault,kwid,943000,1497,Diesel,Manual,Male,Ahmedabad,3
SAL102997,02-06-2025,MG,Hector,1774000,1498,Petrol,Manual,Male,Kolkata,3
SAL100392,24-02-2021,Honda,Jazz,1109000,1998,Petrol,Manual,Male,Mumbai,3
SAL100194,16-05-2021,Honda,Amaze,1073000,1497,Petrol,Manual,Male,Hyderabad,5
SAL102286,26-12-2020,Maruti Suzuki,Alto,1174000,1498,Petrol,Manual,Female,Chennai,6
SAL103835,04-07-2021,Skoda,Rapid,1467000,800,Petrol,AMT,Male,Jaipur,3
SAL102201,01-06-2021,MG,Gloster,1277000,2500,Diesel,Automatic,Male,Bengaluru,1
SAL100210,19-05-2025,Kia,EV6,1733000,1498,Diesel,AMT,Female,Kolkata,1
SAL100312,27-09-2020,Honda,WR-V,728000,1497,Diesel,Automatic,Female,Mumbai,2
SAL100591,26-05-2025,Maruti Suzuki,Celerio,877000,1197,Diesel,Automatic,Male,Pune,4
SAL101218,11-06-2020,Skoda,Octavia,2240000,2500,Petrol,Manual,Male,Mumbai,3
SAL102245,04-03-2025,Honda,City,1274000,1198,Diesel,Manual,Female,Mumbai,6
SAL101585,04-01-2023,Hyundai,i20,564000,1197,Diesel,AMT,Male,Chennai,1
SAL102871,18-08-2022,Honda,WR-V,1741000,2500,Diesel,Manual,Male,Kolkata,6
SAL100977,11-02-2025,Toyota,Fortuner,844000,999,Hybrid,Automatic,Female,Bengaluru,5
SAL100034,27-07-2020,Renault,Duster,1169000,999,Diesel,Automatic,Male,Pune,2
SAL102045,10-07-2020,Mahindra,Scorpio,2001000,1498,CNG,Automatic,Female,Delhi,1
SAL101464,26-03-2020,Mahindra,Thar,2499000,1998,CNG,Manual,Male,Jaipur,2
SAL102697,18-02-2024,Renault,Kwid,581000,1498,Electric,Manual,Female,Lucknow,5
SAL103339,11-12-2021,Kia,Carens,1912000,1198,Electric,Manual,Female,Ahmedabad,4
SAL103385,02-08-2021,Skoda,Kushaq,2734000,1498,Diesel,Manual,Male,Pune,1
SAL100811,04-07-2024,Skoda,Kushaq,2646000,2500,CNG,Automatic,Male,Pune,1
SAL103489,29-07-2022,Tata,Harrier,893000,800,Electric,Manual,Female,Delhi,4
SAL101598,15-07-2020,Maruti Suzuki,Dzire,377000,1198,Petrol,AMT,Male,Jaipur,1
SAL102788,09-01-2023,MG,Astor,3379000,1197,Petrol,Manual,Female,Ahmedabad,3
SAL100086,07-07-2025,Tata,Nexon,1321000,999,Petrol,Manual,Male,Delhi,2
SAL103045,08-04-2021,Maruti Suzuki,Swift,934000,1998,Diesel,AMT,Male,Jaipur,4
SAL100768,08-11-2024,Hyundai,i20,810000,1197,Petrol,Manual,Female,Ahmedabad,3
SAL103104,12-12-2020,Maruti Suzuki,Ertiga,533000,1497,Hybrid,Manual,Male,Delhi,6
SAL103685,16-11-2021,Hyundai,Creta,1079000,1197,Petrol,Automatic,Female,Delhi,2
SAL103883,16-12-2023,Kia,Sonet,1175000,800,Petrol,Manual,Female,Hyderabad,2
SAL102311,15-01-2022,Toyota,Innova,3148000,1497,Petrol,Automatic,Female,Pune,3
SAL102441,13-12-2023,Skoda,Octavia,1992000,2200,Electric,Manual,Male,Hyderabad,4
SAL103207,07-04-2021,Toyota,Urban Cruiser,2795000,999,Petrol,Automatic,Male,Mumbai,4
SAL101209,08-04-2025,Mahindra,Bolero,2495000,999,Petrol,Manual,Male,Bengaluru,1
SAL102917,23-09-2024,Kia,Carens,2242000,999,Petrol,Automatic,Female,Ahmedabad,2
SAL103804,11-05-2021,MG,Hector,1649000,800,Hybrid,Manual,Male,Pune,3
SAL103979,29-04-2021,Kia,EV6,"₹ 1,23,000",1498,Petrol,Manual,Male,Delhi,3
SAL101054,19-05-2024,Toyota,Fortuner,3494000,1498,Electric,Automatic,Male,Hyderabad,6
SAL103926,24-11-2021,Skoda,Superb,2128000,1497,Electric,Manual,Female,Mumbai,2
SAL100197,26-07-2020,MG,Gloster,3243000,1497,Petrol,Automatic,Male,Ahmedabad,3
SAL100632,16-05-2024,Skoda,Octavia,1926000,2200,Petrol,Manual,Male,Kolkata,4
SAL103629,23-01-2023,Toyota,Urban Cruiser,2457000,1197,Diesel,Manual,Male,Delhi,2
SAL101344,08-03-2023,Skoda,Superb,2434000,1497,Petrol,Manual,Male,Jaipur,5
SAL100481,26-11-2023,Skoda,Kushaq,2331000,1498,Electric,Manual,Male,Chennai,4
SAL100469,26-06-2020,Toyota,Glanza,3397000,2500,Petrol,AMT,Male,Hyderabad,3
SAL102472,23-05-2024,Renault,Kwid,1119000,1498,Petrol,Automatic,Male,Hyderabad,3
SAL100317,25-02-2021,Honda,Amaze,891000,999,Petrol,Manual,Male,Mumbai,2
SAL102351,15-06-2022,Honda,City,1705000,1198,Petrol,Automatic,Female,Ahmedabad,2
SAL102207,28-12-2024,Tata,Safari,1502000,2200,Diesel,Manual,M,Hyderabad,4
SAL100388,17-02-2025,Kia,Carens,2076000,1197,Petrol,Automatic,Female,Ahmedabad,3
SAL102525,01-11-2020,Tata,Nano,690000,999,Petrol,Manual,Female,Chennai,3
SAL101099,17-04-2024,MG,Hector,1875000,1998,Petrol,Manual,Female,Delhi,4
SAL101743,12-04-2022,Kia,Seltos,819000,1498,Petrol,Automatic,Male,Mumbai,4
SAL101732,23-07-2024,Honda,amaze,1280000,800,Diesel,AMT,Female,Lucknow,5
SAL100266,29-10-2024,Honda,WR-V,1467000,1197,Petrol,Manual,Male,Ahmedabad,3
SAL103031,24-04-2022,Honda,Amaze,1160000,2500,CNG,Manual,Male,Lucknow,2
SAL102093,30-05-2024,Kia,EV6,1690000,1498,Petrol,Manual,Male,Lucknow,3
SAL101875,13-08-2022,Renault,Duster,788000,1197,Diesel,Manual,Male,Jaipur,6
SAL102378,11-05-2025,Honda,WR-V,1191000,1197,Petrol,Manual,Female,Kolkata,4
SAL102453,08-07-2021,Toyota,Glanza,1672000,1497,Hybrid,Manual,Female,Bengaluru,1
SAL100076,31-10-2022,Honda,Amaze,1548000,2200,Petrol,Manual,Male,Lucknow,6
SAL102338,24-02-2022,Mahindra,Scorpio,918000,1498,Petrol,Manual,Male,Lucknow,4
SAL101476,23-08-2021,Kia,Seltos,2173000,2200,Petrol,Manual,Female,Ahmedabad,4
SAL102404,09-02-2025,Hyundai,i20,1213000,2500,Electric,Manual,Male,Ahmedabad,1
SAL101354,18-05-2025,Tata,Tigor,981000,2200,Electric,AMT,Female,Hyderabad,6
SAL102246,18-01-2021,Renault,Triber,357000,999,Petrol,Automatic,Male,Jaipur,4
SAL100027,06-05-2025,Honda,City,1266000,2500,Hybrid,Manual,Male,Jaipur,1
